workerid,proliferate.condition,confidence,continuation,dispute,header,individual_judgment,item,population_judgment,slide_number_in_experiment,time,title,version,subject_information.affiliation,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,subject_information.legaltraining,subject_information.problems,subject_information.race,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
869,condition1,4,"Mariam has a portable oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.",False,"Mariam has insurance that covers home damage from ""Escape of Oil"", defined as <b>""oil leaking from a fixed oil-fired heating installation.""</b>",no,Escape of Oil,98,3,17807,Escape of Oil II,unambiguous_uncovered,0,24,Yes,,2,2,Male,English,0,no,White,Chrome,Windows,965,1715,1.7382666666666666,
869,condition1,4,"Jett discovers that his house's water pressure is very low, and he calls an inspector to survey what may be the issue. Floorboards have to be removed to access the piping. It is then discovered that the water pipes froze in a recent winter storm, causing them to abruptly crack. Jett files a claim with his insurance company for the damage.",False,"Jett has insurance that covers ""Trace and Access"", defined as <b>""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables, pipes, underground drain pipes or tanks providing services to and from your home.""</b>",yes,Trace and Access,100,4,16888,Trace and Access II,unambiguous_covered,0,24,Yes,,2,2,Male,English,0,no,White,Chrome,Windows,965,1715,1.7382666666666666,
869,condition1,4,"Gwen travels in her SUV to the grocery store. She has a relatively simple drive to the store with no incident. When Gwen is at the store, she gets her items and begins to check out. However, when she exits the store, she spots a car deliberately crashing into parked cars on the adjacent street. As she is getting back into her car to attempt to drive off, the individual collides into Gwen's car, injuring her arm. Gwen files a police report who can attest to the claim. Gwen files a claim with her insurance company for the damages.",False,"Gwen's car insurance policy includes coverage for ""Personal Accident,"" defined as <b>""you or any other person in your car who is accidentally injured while traveling in your car, whilst in the United States and this injury alone results within three calendar months in loss of, or permanent and total loss of use of, one or more limbs at or above the elbow or knee.""</b>",cantdecide,Personal Accident,99,5,48711,Personal Accident I,controversial,0,24,Yes,,2,2,Male,English,0,no,White,Chrome,Windows,965,1715,1.7382666666666666,
935,condition1,3,"Jett discovers that his house's water pressure is very low, and he calls an inspector to survey what may be the issue. Floorboards have to be removed to access the piping. It is then discovered that the water pipes froze in a recent winter storm, causing them to abruptly crack. Jett files a claim with his insurance company for the damage. However, the insurance company denies Jett's claim, arguing that the damage is not covered.",True,"Jett has insurance that covers ""Trace and Access"", defined as <b>""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables, pipes, underground drain pipes or tanks providing services to and from your home.""</b>",no,Trace and Access,95,3,32703,Trace and Access II,unambiguous_covered,3,27,Yes,,1,1,Male,english,0,,Asian,Chrome,Windows,1080,1920,1.8297166666666669,
935,condition1,4,"One day, Steve is involved in a minor accident. His tablet computer, which he uses for navigation and which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage. However, the insurance company denies Steve's claim, arguing that the damage is not covered.",True,"Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as <b>""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car)."" </b>",yes,Vehicle Damage,99,4,21334,Vehicle Damage III,controversial,3,27,Yes,,1,1,Male,english,0,,Asian,Chrome,Windows,1080,1920,1.8297166666666669,
935,condition1,3,"One day, a hail storm hits Rick's house and causes damage to the plants on his balcony. Many plants lost leaves and some were completely covered in ice, causing them to die. Rick files a claim with his insurance company for the damage. However, the insurance company denies Rick's claim, arguing that the damage is not covered.",True,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as <b>""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""</b>",no,Hail Damage,95,5,17776,Hail Damage,unambiguous_uncovered,3,27,Yes,,1,1,Male,english,0,,Asian,Chrome,Windows,1080,1920,1.8297166666666669,
905,condition1,1,"Gwen travels in her SUV to the grocery store. She has a relatively simple drive to the store with no incident. When Gwen is at the store, she gets her items and begins to check out. However, when she exits the store, she spots a car deliberately crashing into parked cars on the adjacent street. As she is getting back into her car to attempt to drive off, the individual collides into Gwen's car, injuring her arm. Gwen files a police report who can attest to the claim. Gwen files a claim with her insurance company for the damages. However, the insurance company denies Gwen's claim, arguing that the damages are not covered.",True,"Gwen's car insurance policy includes coverage for ""Personal Accident,"" defined as <b>""you or any other person in your car who is accidentally injured while traveling in your car, whilst in the United States and this injury alone results within three calendar months in loss of, or permanent and total loss of use of, one or more limbs at or above the elbow or knee.""</b>",cantdecide,Personal Accident,33,3,103722,Personal Accident I,controversial,1,47,Yes,,2,2,Female,"English, French",0,None,White,Chrome,Windows,912,1368,3.5443166666666666,
905,condition1,1,"One day, Steve is involved in a minor accident. His GPS navigation system, which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage. However, the insurance company denies Steve's claim, arguing that the damage is not covered.",True,"Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as <b>""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car)."" </b>",yes,Vehicle Damage,33,4,31162,Vehicle Damage III,unambiguous_covered,1,47,Yes,,2,2,Female,"English, French",0,None,White,Chrome,Windows,912,1368,3.5443166666666666,
905,condition1,2,"Mariam has a portable oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage. However, the insurance company denies Mariam's claim, arguing that the damage is not covered.",True,"Mariam has insurance that covers home damage from ""Escape of Oil"", defined as <b>""oil leaking from a fixed oil-fired heating installation.""</b>",no,Escape of Oil,50,5,30533,Escape of Oil II,unambiguous_uncovered,1,47,Yes,,2,2,Female,"English, French",0,None,White,Chrome,Windows,912,1368,3.5443166666666666,
891,condition1,4,"One day, Steve is involved in a minor accident. His GPS navigation system, which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage.",False,"Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as <b>""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car)."" </b>",yes,Vehicle Damage,85,3,35513,Vehicle Damage III,unambiguous_covered,0,58,Yes,,4,2,Male,english,2,no,White,Chrome,Windows,1080,1920,3.335166666666667,
891,condition1,4,"Dillon, who employs a part-time personal assistant, goes on vacation and leaves his car in his home garage. However, surveillance footage captures his personal assistant breaking into his car and driving away. Dillon files a claim with his insurance company for the loss.",False,"Dillon's car insurance policy includes coverage for ""Vehicle Theft,"" which excludes <b>""loss or damage caused by theft or attempted theft if your car was taken by a member of your family or household, or taken by an employee or ex-employee.""</b>",yes,Vehicle Theft,70,4,29964,Vehicle Theft V,unambiguous_uncovered,0,58,Yes,,4,2,Male,english,2,no,White,Chrome,Windows,1080,1920,3.335166666666667,
891,condition1,0,"Gwen travels in her SUV to the grocery store. She has a relatively simple drive to the store with no incident. When Gwen is at the store, she gets her items and begins to check out. However, when she exits the store, she spots a car deliberately crashing into parked cars on the adjacent street. As she is getting back into her car to attempt to drive off, the individual collides into Gwen's car, injuring her arm. Gwen files a police report who can attest to the claim. Gwen files a claim with her insurance company for the damages.",False,"Gwen's car insurance policy includes coverage for ""Personal Accident,"" defined as <b>""you or any other person in your car who is accidentally injured while traveling in your car, whilst in the United States and this injury alone results within three calendar months in loss of, or permanent and total loss of use of, one or more limbs at or above the elbow or knee.""</b>",cantdecide,Personal Accident,30,5,67480,Personal Accident I,controversial,0,58,Yes,,4,2,Male,english,2,no,White,Chrome,Windows,1080,1920,3.335166666666667,
953,condition1,1,"One day, a lightning storm passes through Cam's neighborhood and lightning hits his street's power line, causing a power surge. The power surge causes the space heater in Cam's attic to catch fire, and almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage. However, the insurance company denies Cam's claim, arguing that the damage is not covered.",True,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as <b>""damage caused by a storm.""</b>",yes,Storm Damage,80,3,37319,Storm Damage and Maintenance II,controversial,0,32,Yes,,2,1,Male,english,0,no,White,Chrome,Windows,1024,1280,10.456766666666669,
953,condition1,4,"Dillon, who lives alone, goes on vacation and leaves his car in his home garage. However, surveillance footage captures an unfamiliar man breaking into his car and driving away. Dillon files a claim with his insurance company for the loss. However, the insurance company denies Dillon's claim, arguing that the loss is not covered.",True,"Dillon's car insurance policy includes coverage for ""Vehicle Theft,"" which excludes <b>""loss or damage caused by theft or attempted theft if your car was taken by a member of your family or household, or taken by an employee or ex-employee.""</b>",yes,Vehicle Theft,100,4,29974,Vehicle Theft V,unambiguous_covered,0,32,Yes,,2,1,Male,english,0,no,White,Chrome,Windows,1024,1280,10.456766666666669,
953,condition1,3,"One day, a hail storm hits Rick's house and causes damage to the plants on his balcony. Many plants lost leaves and some were completely covered in ice, causing them to die. Rick files a claim with his insurance company for the damage. However, the insurance company denies Rick's claim, arguing that the damage is not covered.",True,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as <b>""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""</b>",no,Hail Damage,80,5,26399,Hail Damage,unambiguous_uncovered,0,32,Yes,,2,1,Male,english,0,no,White,Chrome,Windows,1024,1280,10.456766666666669,
960,condition1,1,"One day, Steve is involved in a minor accident. His tablet computer, which he uses for navigation and which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage.",False,"Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as <b>""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car)."" </b>",no,Vehicle Damage,40,3,66738,Vehicle Damage III,controversial,3,31,Yes,Nothing I can think of,2,2,Male,English,0,There were no problems.,White,Chrome,Windows,600,800,3.7161666666666666,
960,condition1,1,"Mariam has a portable oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.",False,"Mariam has insurance that covers home damage from ""Escape of Oil"", defined as <b>""oil leaking from a fixed oil-fired heating installation.""</b>",yes,Escape of Oil,40,4,49656,Escape of Oil II,unambiguous_uncovered,3,31,Yes,Nothing I can think of,2,2,Male,English,0,There were no problems.,White,Chrome,Windows,600,800,3.7161666666666666,
960,condition1,3,"Dillon, who lives alone, goes on vacation and leaves his car in his home garage. However, surveillance footage captures an unfamiliar man breaking into his car and driving away. Dillon files a claim with his insurance company for the loss.",False,"Dillon's car insurance policy includes coverage for ""Vehicle Theft,"" which excludes <b>""loss or damage caused by theft or attempted theft if your car was taken by a member of your family or household, or taken by an employee or ex-employee.""</b>",yes,Vehicle Theft,70,5,43947,Vehicle Theft V,unambiguous_covered,3,31,Yes,Nothing I can think of,2,2,Male,English,0,There were no problems.,White,Chrome,Windows,600,800,3.7161666666666666,
842,condition1,3,"One day, Steve is involved in a minor accident. His favorite guitar, which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage. However, the insurance company denies Steve's claim, arguing that the damage is not covered.",True,"Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as <b>""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car)."" </b>",no,Vehicle Damage,80,3,31942,Vehicle Damage III,unambiguous_uncovered,3,48,Yes,,3,1,Other,english,0,,White,Chrome,Windows,1036,2045,2.1929666666666665,
842,condition1,3,"Mariam has a fixed oil-fired heater in her living room. One night, the heater cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage. However, the insurance company denies Mariam's claim, arguing that the damage is not covered.",True,"Mariam has insurance that covers home damage from ""Escape of Oil"", defined as <b>""oil leaking from a fixed oil-fired heating installation.""</b>",yes,Escape of Oil,80,4,23825,Escape of Oil II,unambiguous_covered,3,48,Yes,,3,1,Other,english,0,,White,Chrome,Windows,1036,2045,2.1929666666666665,
842,condition1,2,"Jett discovers that his house's water pressure is very low, and he calls an inspector to survey what may be the issue. Floorboards have to be removed to access the piping. It is then discovered that the water pipes have cracked over time due to long-term wear, an issue which could have been resolved by the previous inspector. Jett files a claim with his insurance company for the damage. However, the insurance company denies Jett's claim, arguing that the damage is not covered.",True,"Jett has insurance that covers ""Trace and Access"", defined as <b>""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables, pipes, underground drain pipes or tanks providing services to and from your home.""</b>",no,Trace and Access,60,5,42256,Trace and Access II,controversial,3,48,Yes,,3,1,Other,english,0,,White,Chrome,Windows,1036,2045,2.1929666666666665,
780,condition1,3,"One day, a hail storm hits Rick's house and causes damage to his roof's clay shingles. Many shingles were chipped and some even developed large cracks, causing the roof to leak. Rick files a claim with his insurance company for the damage. However, the insurance company denies Rick's claim, arguing that the damage is not covered.",True,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as <b>""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""</b>",yes,Hail Damage,80,3,19260,Hail Damage,unambiguous_covered,4,34,Yes,,3,2,Male,English,0,no,Latino,Chrome,Windows,1080,1920,4.518533333333333,
780,condition1,2,"Gwen travels in her SUV to the grocery store. She has a relatively simple drive to the store with no incident. When Gwen is at the store, she gets her items and begins to check out. However, when she exits the store, she spots a car deliberately crashing into parked cars on the adjacent street. As she is getting back into her car to attempt to drive off, the individual collides into Gwen's car, injuring her arm. Gwen files a police report who can attest to the claim. Gwen files a claim with her insurance company for the damages. However, the insurance company denies Gwen's claim, arguing that the damages are not covered.",True,"Gwen's car insurance policy includes coverage for ""Personal Accident,"" defined as <b>""you or any other person in your car who is accidentally injured while traveling in your car, whilst in the United States and this injury alone results within three calendar months in loss of, or permanent and total loss of use of, one or more limbs at or above the elbow or knee.""</b>",no,Personal Accident,60,4,59880,Personal Accident I,controversial,4,34,Yes,,3,2,Male,English,0,no,Latino,Chrome,Windows,1080,1920,4.518533333333333,
780,condition1,3,"One day, a lightning storm passes through Cam's neighborhood and lightning hits his neighborhood's power plant, causing a power outage. Cam goes to his attic with a candle to reset the circuit breaker, but he drops the candle and starts a fire so large that almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage. However, the insurance company denies Cam's claim, arguing that the damage is not covered.",True,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as <b>""damage caused by a storm.""</b>",no,Storm Damage and Maintenance,90,5,36399,Storm Damage and Maintenance II,unambiguous_uncovered,4,34,Yes,,3,2,Male,English,0,no,Latino,Chrome,Windows,1080,1920,4.518533333333333,
831,condition1,4,"One day, a lightning storm passes through Cam's neighborhood and lightning hits his street's power line, causing a power surge. The power surge causes the space heater in Cam's attic to catch fire, and almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage. However, the insurance company denies Cam's claim, arguing that the damage is not covered.",True,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as <b>""damage caused by a storm.""</b>",yes,Storm Damage,70,3,58759,Storm Damage and Maintenance II,controversial,2,18,Yes,,1,1,Male,Cantonese and English,0,,Asian,Firefox,Windows,1080,1920,3.3216,
831,condition1,4,"One day, a hail storm hits Rick's house and causes damage to the plants on his balcony. Many plants lost leaves and some were completely covered in ice, causing them to die. Rick files a claim with his insurance company for the damage. However, the insurance company denies Rick's claim, arguing that the damage is not covered.",True,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as <b>""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""</b>",yes,Hail Damage,80,4,26843,Hail Damage,unambiguous_uncovered,2,18,Yes,,1,1,Male,Cantonese and English,0,,Asian,Firefox,Windows,1080,1920,3.3216,
831,condition1,4,"Late one night, Joanne hears noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she calls the police, who make a forced entry into her home to assess the situation. It turns out that the noises Joanne heard were indeed from a burglar, whom the police promptly arrest. Joanne files a claim with her insurance company for the damage caused by the forced entry. However, the insurance company denies Joanne's claim, arguing that the damage is not covered.",True,"Joanne's home insurance covers ""Emergency Damages,"" defined as <b>""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency or perceived emergency involving the policyholder.""</b>",yes,Emergency Damage,80,5,79366,Emergency Damage I,unambiguous_covered,2,18,Yes,,1,1,Male,Cantonese and English,0,,Asian,Firefox,Windows,1080,1920,3.3216,
866,condition1,3,"Mariam has a wall-mounted oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.",False,"Mariam has insurance that covers home damage from ""Escape of Oil"", defined as <b>""oil leaking from a fixed oil-fired heating installation.""</b>",yes,Escape of Oil,57,3,130819,Escape of Oil II,controversial,3,36,Yes,,2,2,Male,English,0,None,AA,Chrome,Windows,864,1536,8.420016666666667,
866,condition1,2,"Jett discovers that his house's water pressure is very low, and he calls an inspector to survey what may be the issue. Floorboards have to be removed to access the piping. It is then discovered that in an effort to save money, Jett's previous attempt install his own water pipes went awry. Jett files a claim with his insurance company for the damage.",False,"Jett has insurance that covers ""Trace and Access"", defined as <b>""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables, pipes, underground drain pipes or tanks providing services to and from your home.""</b>",no,Trace and Access,75,4,63667,Trace and Access II,unambiguous_uncovered,3,36,Yes,,2,2,Male,English,0,None,AA,Chrome,Windows,864,1536,8.420016666666667,
866,condition1,3,"One day, Steve is involved in a minor accident. His GPS navigation system, which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage.",False,"Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as <b>""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car)."" </b>",yes,Vehicle Damage,68,5,21953,Vehicle Damage III,unambiguous_covered,3,36,Yes,,2,2,Male,English,0,None,AA,Chrome,Windows,864,1536,8.420016666666667,
872,condition1,3,"One day, a hail storm hits Rick's house and causes damage to the plants on his balcony. Many plants lost leaves and some were completely covered in ice, causing them to die. Rick files a claim with his insurance company for the damage.",False,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as <b>""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""</b>",no,Hail Damage,80,3,48434,Hail Damage,unambiguous_uncovered,0,34,Yes,,2,2,Female,english,0,,White,Chrome,Mac,1152,2048,3.50705,
872,condition1,3,"Mariam has a wall-mounted oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.",False,"Mariam has insurance that covers home damage from ""Escape of Oil"", defined as <b>""oil leaking from a fixed oil-fired heating installation.""</b>",no,Escape of Oil,75,4,40377,Escape of Oil II,controversial,0,34,Yes,,2,2,Female,english,0,,White,Chrome,Mac,1152,2048,3.50705,
872,condition1,3,"One day, Steve is involved in a minor accident. His GPS navigation system, which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage.",False,"Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as <b>""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car)."" </b>",yes,Vehicle Damage,85,5,36904,Vehicle Damage III,unambiguous_covered,0,34,Yes,,2,2,Female,english,0,,White,Chrome,Mac,1152,2048,3.50705,
854,condition1,2,"Mariam has a wall-mounted oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage. However, the insurance company denies Mariam's claim, arguing that the damage is not covered.",True,"Mariam has insurance that covers home damage from ""Escape of Oil"", defined as <b>""oil leaking from a fixed oil-fired heating installation.""</b>",yes,Escape of Oil,90,3,62507,Escape of Oil II,controversial,0,28,Yes,,3,2,Female,English,0,No,White,Chrome,Windows,720,1280,3.363783333333333,
854,condition1,2,"Jett discovers that his house's water pressure is very low, and he calls an inspector to survey what may be the issue. Floorboards have to be removed to access the piping. It is then discovered that the water pipes froze in a recent winter storm, causing them to abruptly crack. Jett files a claim with his insurance company for the damage. However, the insurance company denies Jett's claim, arguing that the damage is not covered.",True,"Jett has insurance that covers ""Trace and Access"", defined as <b>""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables, pipes, underground drain pipes or tanks providing services to and from your home.""</b>",yes,Trace and Access,80,4,49624,Trace and Access II,unambiguous_covered,0,28,Yes,,3,2,Female,English,0,No,White,Chrome,Windows,720,1280,3.363783333333333,
854,condition1,4,"One day, a hail storm hits Rick's house and causes damage to the plants on his balcony. Many plants lost leaves and some were completely covered in ice, causing them to die. Rick files a claim with his insurance company for the damage. However, the insurance company denies Rick's claim, arguing that the damage is not covered.",True,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as <b>""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""</b>",no,Hail Damage,99,5,34093,Hail Damage,unambiguous_uncovered,0,28,Yes,,3,2,Female,English,0,No,White,Chrome,Windows,720,1280,3.363783333333333,
912,condition1,4,"Late one night, Joanne hears noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she calls the police, who make a forced entry into her home to assess the situation. It turns out that Joanne is experiencing mild paranoia after having recently watched a movie that involved a home burglary. Joanne files a claim with her insurance company for the damage caused by the forced entry. However, the insurance company denies Joanne's claim, arguing that the damage is not covered.",True,"Joanne's home insurance covers ""Emergency Damages,"" defined as <b>""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency or perceived emergency involving the policyholder.""</b>",yes,Emergency Damage,75,3,93725,Emergency Damage I,controversial,3,54,Yes,,3,1,Female,English,0,No,White,Chrome,Windows,615,1093,6.0096,
912,condition1,3,"Gwen travels in her SUV to the grocery store. She has a relatively quick drive to the store with no incident. When Gwen is at the store, she gets her items and begins to check out. However, once she returns to her car and is placing her groceries in the trunk, she injures her wrist, causing her hand to become unusable. Gwen files a claim with her insurance company for the damages. However, the insurance company denies Gwen's claim, arguing that the damages are not covered.",True,"Gwen's car insurance policy includes coverage for ""Personal Accident,"" defined as <b>""you or any other person in your car who is accidentally injured while traveling in your car, whilst in the United States and this injury alone results within three calendar months in loss of, or permanent and total loss of use of, one or more limbs at or above the elbow or knee.""</b>",no,Personal Accident,80,4,111345,Personal Accident I,unambiguous_uncovered,3,54,Yes,,3,1,Female,English,0,No,White,Chrome,Windows,615,1093,6.0096,
912,condition1,4,"Mariam has a fixed oil-fired heater in her living room. One night, the heater cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage. However, the insurance company denies Mariam's claim, arguing that the damage is not covered.",True,"Mariam has insurance that covers home damage from ""Escape of Oil"", defined as <b>""oil leaking from a fixed oil-fired heating installation.""</b>",yes,Escape of Oil,95,5,74031,Escape of Oil II,unambiguous_covered,3,54,Yes,,3,1,Female,English,0,No,White,Chrome,Windows,615,1093,6.0096,
951,condition1,3,"One day, a lightning storm passes through Cam's neighborhood and lightning hits his neighborhood's power plant, causing a power outage. Cam goes to his attic with a candle to reset the circuit breaker, but he drops the candle and starts a fire so large that almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage.",False,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as <b>""damage caused by a storm.""</b>",no,Storm Damage and Maintenance,80,3,38521,Storm Damage and Maintenance II,unambiguous_uncovered,0,41,No,This was fun.,2,2,Male,English,0,no,White,Chrome,Windows,1080,1920,2.5592166666666665,
951,condition1,4,"Gwen travels in her SUV to the grocery store. She has a relatively simple drive to the store with no incident. When Gwen is at the store, she gets her items and begins to check out. However, when she is reentering her vehicle, a dodge ram hits her door and injures her hand. Gwen files a claim with her insurance company for the damages.",False,"Gwen's car insurance policy includes coverage for ""Personal Accident,"" defined as <b>""you or any other person in your car who is accidentally injured while traveling in your car, whilst in the United States and this injury alone results within three calendar months in loss of, or permanent and total loss of use of, one or more limbs at or above the elbow or knee.""</b>",yes,Personal Accident,90,4,41095,Personal Accident I,unambiguous_covered,0,41,No,This was fun.,2,2,Male,English,0,no,White,Chrome,Windows,1080,1920,2.5592166666666665,
951,condition1,3,"One day, Steve is involved in a minor accident. His tablet computer, which he uses for navigation and which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage.",False,"Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as <b>""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car)."" </b>",yes,Vehicle Damage,70,5,19916,Vehicle Damage III,controversial,0,41,No,This was fun.,2,2,Male,English,0,no,White,Chrome,Windows,1080,1920,2.5592166666666665,
885,condition1,3,"One day, Steve is involved in a minor accident. His GPS navigation system, which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage.",False,"Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as <b>""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car)."" </b>",yes,Vehicle Damage,95,3,24535,Vehicle Damage III,unambiguous_covered,3,60,Yes,n/a,3,1,Male,English,0,no,White,Chrome,Windows,864,1536,2.19735,
885,condition1,3,"Jett discovers that his house's water pressure is very low, and he calls an inspector to survey what may be the issue. Floorboards have to be removed to access the piping. It is then discovered that the water pipes have cracked over time due to long-term wear, an issue which could have been resolved by the previous inspector. Jett files a claim with his insurance company for the damage.",False,"Jett has insurance that covers ""Trace and Access"", defined as <b>""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables, pipes, underground drain pipes or tanks providing services to and from your home.""</b>",yes,Trace and Access,95,4,29179,Trace and Access II,controversial,3,60,Yes,n/a,3,1,Male,English,0,no,White,Chrome,Windows,864,1536,2.19735,
885,condition1,1,"Late one night, Joanne hears noises coming from another room in her home and believes it may be her two dogs playing together. From her bedroom, she calls the police, who make a forced entry into her home to assess the situation. It turns out that the noises Joanne heard were indeed from her dogs,  and Joanne just wants help putting them to bed. Joanne files a claim with her insurance company for the damage caused by the forced entry.",False,"Joanne's home insurance covers ""Emergency Damages,"" defined as <b>""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency or perceived emergency involving the policyholder.""</b>",no,Emergency Damage,70,5,36014,Emergency Damage I,unambiguous_uncovered,3,60,Yes,n/a,3,1,Male,English,0,no,White,Chrome,Windows,864,1536,2.19735,
825,condition1,3,"One day, a lightning storm passes through Cam's neighborhood and lightning hits his roof, causing a fire. Almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage. However, the insurance company denies Cam's claim, arguing that the damage is not covered.",True,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as <b>""damage caused by a storm.""</b>",yes,Storm Damage,98,3,45147,Storm Damage and Maintenance II,unambiguous_covered,0,33,Yes,,1,1,Male,English,0,,White,Chrome,Windows,1440,2560,2.6732,
825,condition1,3,"Late one night, Joanne hears noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she calls the police, who make a forced entry into her home to assess the situation. It turns out that Joanne is experiencing mild paranoia after having recently watched a movie that involved a home burglary. Joanne files a claim with her insurance company for the damage caused by the forced entry. However, the insurance company denies Joanne's claim, arguing that the damage is not covered.",True,"Joanne's home insurance covers ""Emergency Damages,"" defined as <b>""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency or perceived emergency involving the policyholder.""</b>",yes,Emergency Damage,98,4,36155,Emergency Damage I,controversial,0,33,Yes,,1,1,Male,English,0,,White,Chrome,Windows,1440,2560,2.6732,
825,condition1,4,"One day, a lightning storm passes through Cam's neighborhood and lightning hits his neighborhood's power plant, causing a power outage. Cam goes to his attic with a candle to reset the circuit breaker, but he drops the candle and starts a fire so large that almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage. However, the insurance company denies Cam's claim, arguing that the damage is not covered.",True,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as <b>""damage caused by a storm.""</b>",no,Storm Damage and Maintenance,100,5,36451,Storm Damage and Maintenance II,unambiguous_uncovered,0,33,Yes,,1,1,Male,English,0,,White,Chrome,Windows,1440,2560,2.6732,
