workerid,proliferate.condition,confidence,continuation,header,individual_judgment,item,population_judgment,slide_number_in_experiment,time,title,version,subject_information.affiliation,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,subject_information.legaltraining,subject_information.problems,subject_information.race,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
1339,condition1,1,"Ahmad drives a convertible Porsche and parks his car one day in an outdoor parking lot. While his car is parked in the lot, a baseball from a nearby little league game hits his car's front windshield. When he returns, he discovers a baseball near the car, and that the windshield appears fully intact save for a minor cosmetic scratch. Ahmad files a claim with his insurance company for the damage. ","Ahmad's car insurance policy includes coverage for ""Vehicle Glass"" damage, defined as <b>""broken glass in the car's windows or windshield.""</b>",no,Vehicle Glass,40,3,80395,Vehicle Glass I,unambiguous_uncovered,3,50,Yes,very interesting survey. I would enjoy doing more.,2,2,Male,ENGLISH,0,No,AA,Chrome,Windows,768,1366,7.335366666666666,
1339,condition1,3,"Denise is moving to a new home on the other side of town. She pays a professional moving company to move her belongings out of her current home. During the move, the moving truck is involved in a minor accident that damages several pieces of her furniture and other belongings. Denise files a claim with her insurance company for the damage to her belongings.  ","Denise's insurance covers damage from ""House Removal,"" defined as <b>""damage to belongings caused while being removed by professional removal contractors from the home.""</b>",yes,House Removal,100,4,30508,House Removal I,unambiguous_covered,3,50,Yes,very interesting survey. I would enjoy doing more.,2,2,Male,ENGLISH,0,No,AA,Chrome,Windows,768,1366,7.335366666666666,
1339,condition1,2,"One day, Chris is involved in a minor accident. His portable Bluetooth speaker, which was in the car at the time, was damaged. Chris files a claim with his insurance company for the damage. ","Chris's car insurance policy includes coverage for ""Vehicle Damage,"" defined as <b>""loss or damage to the policy holder's 1) car; or 2) audio equipment (while in the car)."" </b> ",yes,Vehicle Damage,80,5,27984,Vehicle Damage IV,controversial,3,50,Yes,very interesting survey. I would enjoy doing more.,2,2,Male,ENGLISH,0,No,AA,Chrome,Windows,768,1366,7.335366666666666,
1400,condition1,2,"Tom's house is located near a large lake. One day, strong winds in excess of 55mph blow across the lake and towards Tom's house, damaging the roof. Tom files a claim with his insurance company for the damage. ","Tom's home insurance policy includes coverage for ""Wind Damage,"" defined as <b>""damage from wind speeds with gusts of at least 55 mph.""</b>",yes,Wind Damage,75,3,122727,Wind Damage,unambiguous_covered,3,36,Yes,Nothing additional at this time.,3,2,Male,English,0,Nothing that I noticed,White,Chrome,Windows,1080,1920,7.547716666666667,
1400,condition1,2,"Late one night, Salma hears noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she calls her friend Sam, an off-duty firefighter, who makes a forced entry into her home to assess the situation. It turns out that the noises Salma heard were indeed from a burglar, whom Sam manages to chase away. Salma files a claim with her insurance company for the damage caused by the forced entry.","Salma's home insurance covers ""Emergency Damages,"" defined as <b>""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency involving the policyholder.""</b>",no,Emergency Damages,50,4,192315,Emergency Damages II,controversial,3,36,Yes,Nothing additional at this time.,3,2,Male,English,0,Nothing that I noticed,White,Chrome,Windows,1080,1920,7.547716666666667,
1400,condition1,1,"Harper is moving to a new home on the other side of town. Because her old home has already sold and her new home is not yet ready for her to move in, she checks into a hotel and asks her cousin Bill to store some of her belongings at his house. A couple days before she is set to move in, Bill's house floods, which ruins the items that Bill was storing for Harper. Harper files a claim with her insurance company for the damage to her belongings.","Harper's insurance covers damage from ""House Removal,"" which includes <b>""damage to belongings that occurs while being stored by professional removal contractors.""</b>",no,House Removal,70,5,35836,House Removal II,unambiguous_uncovered,3,36,Yes,Nothing additional at this time.,3,2,Male,English,0,Nothing that I noticed,White,Chrome,Windows,1080,1920,7.547716666666667,
998,condition1,3,"Vivian lives alone in a single-family house in the suburbs. She decides to permanently move abroad, but she keeps the deed to her house so that her children can inherit it one day. While abroad, her house suffers from an electrical short circuit that causes a severe fire, damaging nearly the entire home. Vivian files a claim with her insurance company for the damages. ","Vivian has home insurance for ""Loss and Accidental Damage,"" which only applies if the damage occurs <b>""while temporarily away from home anywhere in the world.""</b>",no,Loss and Accidental Damage,95,3,47729,Loss and Accidental Damage,unambiguous_uncovered,1,42,Yes,None.,2,2,Male,English,0,No.,White,Chrome,Windows,864,1536,3.846866666666666,
998,condition1,2,"James is about to head out for work when he realizes he needs to clean out his car since he'll be taking some colleagues to lunch. He removes his child's car seat and places it on the trunk of the car. He heads back into his house to grab something he forgot, and he returns to find that another car has crashed into his parked car. The car seat is severely damaged in the crash. James files a claim with his insurance company for the damage. ","James' car insurance policy includes coverage for ""Vehicle Damage,"" defined as  <b>""damage to the policy holder's 1) car; or 2) car accessories, including children's car seats (while in or on the car)."" </b>",yes,Vehicle Damage,90,4,58917,Vehicle Damage V,unambiguous_covered,1,42,Yes,None.,2,2,Male,English,0,No.,White,Chrome,Windows,864,1536,3.846866666666666,
998,condition1,3,"Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, burning embers from a nearby quick-moving brush fire make contact with the grill and cause its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.","Fatema's home insurance covers ""Fire"" damage, defined as <b>""damage to the policyholder's property caused by naturally-occurring fire.""</b> ",yes,Fire,95,5,37360,Fire,controversial,1,42,Yes,None.,2,2,Male,English,0,No.,White,Chrome,Windows,864,1536,3.846866666666666,
2344,condition1,2,"One day, Steve is involved in a minor accident. His favorite guitar, which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage. ","Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as <b>""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car)."" </b> ",yes,Vehicle Damage,45,3,73783,Vehicle Damage III,unambiguous_uncovered,3,25,Yes,,3,1,Male,"english, vietnamese",0,no,"Asian, AA",Chrome,Windows,1080,1920,3.4937833333333335,
2344,condition1,3,"One day, a hail storm hits Rick's house and causes damage to his roof's clay shingles. Many shingles are chipped and some even develop large cracks, causing the roof to leak. Rick files a claim with his insurance company for the damage.","Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as <b>""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""</b>",yes,Hail Damage,80,4,34126,Hail Damage,unambiguous_covered,3,25,Yes,,3,1,Male,"english, vietnamese",0,no,"Asian, AA",Chrome,Windows,1080,1920,3.4937833333333335,
2344,condition1,4,"Jett discovers that his house's water pressure is very low, and he calls an inspector to survey what may be the issue. Floorboards have to be removed to access the piping. It is then discovered that the water pipes have cracked over time due to long-term wear, an issue which could have been resolved by the previous inspector. Jett files a claim with his insurance company for the damage. . ","Jett has insurance that covers ""Trace and Access,"" defined as <b>""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables, pipes, underground drain pipes or tanks providing services to and from your home.""</b>",yes,Trace and Access,95,5,54056,Trace and Access II,controversial,3,25,Yes,,3,1,Male,"english, vietnamese",0,no,"Asian, AA",Chrome,Windows,1080,1920,3.4937833333333335,
981,condition1,1,"One day, a hail storm hits Rick's house and causes damage to his skylight window. The window is chipped, but the roof is not leaking. Rick files a claim with his insurance company for the damage. ","Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as <b>""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""</b>",yes,Hail Damage,90,3,52324,Hail Damage,controversial,0,32,Yes,,3,2,Male,English,0,No issues,Asian,Firefox,Windows,1440,2560,3.2692666666666668,
981,condition1,0,"Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda uses the tub for a bath and fills the tub with water, but the tub suddenly cracks and begins to leak, causing water to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.","Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as <b>""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""</b>",no,Escape of Water,60,4,85354,Escape of Water III,unambiguous_covered,0,32,Yes,,3,2,Male,English,0,No issues,Asian,Firefox,Windows,1440,2560,3.2692666666666668,
981,condition1,2,"One day, Dave is exiting the parking lot of a restaurant. Because the car's brake warning light has been on for months and his brakes have felt very unresponsive, he knows his car is in need of service. However, his brakes fail as he begins to drive, and he collides with the landscaping around the restaurant's property. No one is hurt, but the restaurant successfully sues Dave for the damage, costing Dave thousands of dollars. Dave files a claim with his insurance company for the losses. ","Dave has insurance that covers ""Public Liability Property Damages,"" defined as <b>""the damages that you are legally liable to pay for damage to third party property.""</b> The insurance policy also states that <b>""we will not pay for your losses if you failed to take reasonable steps to prevent the damage from occurring.""</b>",no,Public Liability Property Damages,90,5,31942,Public Liability Property Damages,unambiguous_uncovered,0,32,Yes,,3,2,Male,English,0,No issues,Asian,Firefox,Windows,1440,2560,3.2692666666666668,
2125,condition1,2,"Cooper, who keeps a GPS tracking device in his car, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and driving away. Cooper files a claim with his insurance company for the loss. ","Cooper's car insurance policy includes coverage for ""Vehicle Theft,"" which applies only if <b>""the policyholder's car contains a working GPS tracking device.""</b>",yes,Vehicle Theft,95,3,34248,Vehicle Theft VI,unambiguous_covered,5,36,Yes,,2,1,Male,English,0,,White,Chrome,Windows,1080,1920,2.263516666666667,
2125,condition1,1,"One day, Gwen drives her SUV to the grocery store. After she parks the car, she injures her wrist when she opens her driver-side door into an oncoming car. This incident ultimately leads to thousands of dollars in medical expenses. Gwen files a claim with her insurance company for the damages. ","Gwen's car insurance policy includes coverage for damages stemming from ""Personal Accident,"" defined as <b>""accidental injury while traveling in your car.""</b>",yes,Personal Accident,75,4,31738,Personal Accident I,controversial,5,36,Yes,,2,1,Male,English,0,,White,Chrome,Windows,1080,1920,2.263516666666667,
2125,condition1,2,Carol's bathroom wall has become severely damaged due to a pipe that slowly leaked over several days before Carol got around to calling a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as <b>""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""</b>",yes,Escape of Water,90,5,28244,Escape of Water I,unambiguous_uncovered,5,36,Yes,,2,1,Male,English,0,,White,Chrome,Windows,1080,1920,2.263516666666667,
1670,condition1,2,"One day, Shannon is working on her motorcycle in her garage. To repair her motorcycle, she uses an air compressor powered by a gasoline engine. Suddenly, the compressor's engine overheats, igniting a nearby flammable cleaning product and sending her garage up in flames. Shannon files a claim with her insurance company for the damage.","Shannon has an insurance policy that covers accidental damage to her home and belongings from ""Hot Work,"" defined as <b>""any work on her home or belongings that requires, uses or produces any sources of heat that could ignite flammable materials.""</b> ",yes,Hot Work,55,3,39044,Hot Work I,controversial,1,39,Yes,thank u,3,1,Female,english,0,no,AA,Chrome,Windows,768,1366,2.38515,
1670,condition1,2,"Ahmad drives a convertible Porsche and parks his car one day in an outdoor parking lot. While his car is parked in the lot, a baseball from a nearby little league game hits his car's front windshield. When he returns, he discovers the baseball on his windshield, which has been shattered beyond repair. Ahmad files a claim with his insurance company for the damage.","Ahmad's car insurance policy includes coverage for ""Vehicle Glass"" damage, defined as <b>""broken glass in the car's windows or windshield.""</b>",yes,Vehicle Glass,60,4,24909,Vehicle Glass I,unambiguous_covered,1,39,Yes,thank u,3,1,Female,english,0,no,AA,Chrome,Windows,768,1366,2.38515,
1670,condition1,3,"One day, Ken parks his car next to his home and leaves a smoldering cigarette butt in his car ashtray. The cigarette butt does not catch fire, but it causes significant smoke damage to the car's interior. Ken files a claim with his insurance company for the damage.","Ken's car insurance policy includes coverage for ""Vehicle Fire,"" defined as <b>""loss or damage to the policy holder's car as a result of fire, lightning or explosion.""</b>",no,Vehicle Fire,65,5,26797,Vehicle Fire III,unambiguous_uncovered,1,39,Yes,thank u,3,1,Female,english,0,no,AA,Chrome,Windows,768,1366,2.38515,
2038,condition1,2,"Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie decides that it is too inconvenient to buy the fertilizer from another store located slightly further away. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.","Genie has home insurance that covers ""Garden Plants"" damage, defined as <b>""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""</b>",no,Garden Plants,80,3,66822,Garden Plants I,unambiguous_uncovered,1,26,Yes,,-1,2,Male,English,0,No,White,Chrome,Linux,892,412,3.569916666666667,
2038,condition1,2,"Gavin works as an A/C repair technician in a small town. One day, Gavin is hired to repair an air conditioner located on the second story of a building. Because Gavin is an experienced repairman, he knows that the safest way to access the unit is with a sturdy ladder. While climbing the ladder, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income.","Gavin has an insurance policy that includes coverage for ""General Damages,"" which includes losses from <b>""missed employment due to injuries that occur under regular working conditions.""</b>",yes,General Damages,80,4,50768,General Damages,unambiguous_covered,1,26,Yes,,-1,2,Male,English,0,No,White,Chrome,Linux,892,412,3.569916666666667,
2038,condition1,1,"One evening, two semi trucks collide with one another at high speed outside Blake's house. The impact from the crash causes Blake's house to shake and thereby damages the house's foundation. Blake files a claim with his insurance company for the damage.","Blake has home insurance that covers ""Ground Heave"" damage, defined as <b>""loss or damage resulting from ground heave of the site on which the building stands, or landslip.""</b>",yes,Ground Heave,60,5,37854,Ground Heave I,controversial,1,26,Yes,,-1,2,Male,English,0,No,White,Chrome,Linux,892,412,3.569916666666667,
1938,condition1,2,"Harper is moving to a new home on the other side of town. Because her old home has already sold and her new home is not yet ready for her to move in, she checks into a hotel and asks a professional moving company to store some of her belongings at the company warehouse. A couple days before she is set to move in, the warehouse floods, which ruins the items that the movers were storing for Harper. Harper files a claim with her insurance company for the damage to her belongings.","Harper's insurance covers damage from ""House Removal,"" which includes <b>""damage to belongings that occurs while being stored by professional removal contractors.""</b>",yes,House Removal,50,3,110021,House Removal II,unambiguous_covered,3,34,Yes,Good Luck,2,2,Male,English,0,"Other then lack of knowledge of the law, no.",White,Chrome,Linux,853,1517,4.6433333333333335,
1938,condition1,4,"One day, Steve is involved in a minor accident. His favorite guitar, which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage. ","Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as <b>""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car)."" </b> ",yes,Vehicle Damage,80,4,24274,Vehicle Damage III,unambiguous_uncovered,3,34,Yes,Good Luck,2,2,Male,English,0,"Other then lack of knowledge of the law, no.",White,Chrome,Linux,853,1517,4.6433333333333335,
1938,condition1,4,"One day, while Margot is away from her home, her surveillance footage captures a neighbor's middle school-aged children trampling her plants. Margot files a claim with her insurance company for the loss.","Margot has home insurance that covers ""Garden Plants"" damage, defined as <b>""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals.""</b>",yes,Garden Plants,100,5,80353,Garden Plants II,controversial,3,34,Yes,Good Luck,2,2,Male,English,0,"Other then lack of knowledge of the law, no.",White,Chrome,Linux,853,1517,4.6433333333333335,
1867,condition1,3,"Dillon, who has been separated from his wife for over two years, goes to work one day and parks his car in the garage. However, surveillance footage captures his estranged wife breaking into his car and driving away. Dillon files a claim with his insurance company for the loss. ","Dillon's car insurance policy includes coverage for ""Vehicle Theft,"" which excludes <b>""loss or damage caused by theft or attempted theft if your car was taken by a member of your family or household, or taken by an employee or ex-employee.""</b>",yes,Vehicle Theft,80,3,27047,Vehicle Theft V,controversial,3,32,Yes,No additional comments.,1,2,Male,English,0,No problems.,White,Firefox,Linux,1080,1920,1.7567833333333334,
1867,condition1,0,"Justin, a skilled plumber, is repairing his leaky kitchen sink when he notices more extensive damage to a pipe that leads to the kitchen. In order to access and repair the damaged pipe, Justin has to tear out drywall and tear up floorboards. He files a claim with his insurance company for the damage. ","Justin has insurance that covers ""Trace and Access,"" defined as <b>""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables or pipes in your home.""</b>",cantdecide,Trace and Access,50,4,16947,Trace and Access I,unambiguous_covered,3,32,Yes,No additional comments.,1,2,Male,English,0,No problems.,White,Firefox,Linux,1080,1920,1.7567833333333334,
1867,condition1,4,"One day, Steve is involved in a minor accident. His favorite guitar, which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage. ","Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as <b>""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car)."" </b> ",no,Vehicle Damage,100,5,20404,Vehicle Damage III,unambiguous_uncovered,3,32,Yes,No additional comments.,1,2,Male,English,0,No problems.,White,Firefox,Linux,1080,1920,1.7567833333333334,
1764,condition1,2,"Tom's house is located near a large lake. One day, strong winds in excess of 55mph blow across the lake, causing waves to crash into Tom's house and thereby damaging the roof. Tom files a claim with his insurance company for the damage. ","Tom's home insurance policy includes coverage for ""Wind Damage,"" defined as <b>""damage from wind speeds with gusts of at least 55 mph.""</b>",yes,Wind Damage,70,3,108480,Wind Damage,controversial,0,20,No,,2,1,Female,English,0,,White,Chrome,Windows,864,1536,2.8318666666666665,
1764,condition1,3,"One day, Ken parks his car next to his home, and while he is out on a jog his neighbor's home catches fire. The fire spreads to Ken's car, which is subsequently destroyed in the blaze. Ken files a claim with his insurance company for the damage. ","Ken's car insurance policy includes coverage for ""Vehicle Fire,"" defined as <b>""loss or damage to the policy holder's car as a result of fire, lightning or explosion.""</b>",yes,Vehicle Fire,85,4,13933,Vehicle Fire III,unambiguous_covered,0,20,No,,2,1,Female,English,0,,White,Chrome,Windows,864,1536,2.8318666666666665,
1764,condition1,1,"Jett discovers that his house's water pressure is very low, and he calls an inspector to survey what may be the issue. Floorboards have to be removed to access the piping. It is then discovered that the issue is due to the fact that Jett did an extremely poor job installing the piping. Jett files a claim with his insurance company for the damage. ","Jett has insurance that covers ""Trace and Access,"" defined as <b>""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables, pipes, underground drain pipes or tanks providing services to and from your home.""</b>",yes,Trace and Access,50,5,23311,Trace and Access II,unambiguous_uncovered,0,20,No,,2,1,Female,English,0,,White,Chrome,Windows,864,1536,2.8318666666666665,
1819,condition1,2,"One day, Dave is exiting the parking lot of a restaurant. Because the car's brake warning light has been on for months and his brakes have felt very unresponsive, he knows his car is in need of service. However, his brakes fail as he begins to drive, and he collides with the landscaping around the restaurant's property. No one is hurt, but the restaurant successfully sues Dave for the damage, costing Dave thousands of dollars. Dave files a claim with his insurance company for the losses. ","Dave has insurance that covers ""Public Liability Property Damages,"" defined as <b>""the damages that you are legally liable to pay for damage to third party property.""</b> The insurance policy also states that <b>""we will not pay for your losses if you failed to take reasonable steps to prevent the damage from occurring.""</b>",no,Public Liability Property Damages,95,3,35049,Public Liability Property Damages,unambiguous_uncovered,0,25,Yes,,2,0,Female,english,0,,White,Firefox,Windows,1152,2048,3.4916666666666667,
1819,condition1,2,"One day, Chris is involved in a minor accident. His car stereo system and speakers were damaged. Chris files a claim with his insurance company for the damage. ","Chris's car insurance policy includes coverage for ""Vehicle Damage,"" defined as <b>""loss or damage to the policy holder's 1) car; or 2) audio equipment (while in the car)."" </b> ",yes,Vehicle Damage,95,4,21356,Vehicle Damage IV,unambiguous_covered,0,25,Yes,,2,0,Female,english,0,,White,Firefox,Windows,1152,2048,3.4916666666666667,
1819,condition1,1,"Martha is installing hardwood flooring in her living room. She uses a heat gun -- a device that emits very hot air -- to help dry the glue that attaches the floorboards. While arranging her floorboards, she sets her heat gun down on her expensive dining room table, which causes the surface of the table to burn but not catch fire. Martha files a claim with her insurance company for the damage.","Martha has an insurance policy that covers accidental damage to her home and belongings from ""Hot Work,"" defined as <b>""any work that requires, uses or produces any sources of heat that could ignite flammable materials.""</b> ",yes,Hot Work,50,5,129702,Hot Work II,controversial,0,25,Yes,,2,0,Female,english,0,,White,Firefox,Windows,1152,2048,3.4916666666666667,
1469,condition1,3,"Tom's house is located near a large lake. One day, strong winds in excess of 55mph blow across the lake, causing waves to crash into Tom's house and thereby damaging the roof. Tom files a claim with his insurance company for the damage. ","Tom's home insurance policy includes coverage for ""Wind Damage,"" defined as <b>""damage from wind speeds with gusts of at least 55 mph.""</b>",no,Wind Damage,50,3,43675,Wind Damage,controversial,3,50,No,,3,1,Male,English,0,No,White,Chrome,Windows,1080,1920,2.6806,
1469,condition1,2,"Jenny goes on vacation and leaves her car key in a safe inside her house. One day, while the car is parked on the street outside her house, a utility pole falls unexpectedly and lands on the hood of the car, damaging it severely. Jenny files a claim with her insurance company for the damage.","Jenny's car insurance policy includes coverage for ""Vehicle Damage,"" which excludes <b>""loss of or damage to the policyholder's car if, at the time of the incident, it was under the custody or control of anyone with the policyholder's permission who is not covered under the policy.""</b>",yes,Vehicle Damage,50,4,44357,Vehicle Damage I,unambiguous_covered,3,50,No,,3,1,Male,English,0,No,White,Chrome,Windows,1080,1920,2.6806,
1469,condition1,3,"Justin, a skilled plumber, is repairing his leaky kitchen sink when he accidentally drops his wedding ring down a pipe that leads to the kitchen. In order to access the pipe and retrieve the ring, Justin has to tear out drywall and tear up floorboards. He files a claim with his insurance company for the damage. ","Justin has insurance that covers ""Trace and Access,"" defined as <b>""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables or pipes in your home.""</b>",no,Trace and Access,40,5,30683,Trace and Access I,unambiguous_uncovered,3,50,No,,3,1,Male,English,0,No,White,Chrome,Windows,1080,1920,2.6806,
1256,condition1,0,"Penelope is a personal trainer, and on weekends she often goes camping. One day, she is injured in a car crash that occurs while she is driving to a campsite. The doctor informs her that after the accident, she will never regain functionality in her left knee, even with daily physical therapy. Penelope undergoes several months of physical therapy, but her knee makes no recovery. She then files a claim with her insurance company for three months' worth of lost income.","Penelope's car insurance policy includes coverage for up to three months of lost income stemming from ""Personal Accident,"" defined as <b>""accidental injury while traveling in or getting into or out of your car, resulting in permanent and total loss of use of one or more limbs.""</b>",yes,Personal Accidents,90,3,57177,Personal Accident II,unambiguous_covered,3,33,Yes,,2,1,Male,english,0,no,White,Chrome,Linux,1080,1920,3.08945,
1256,condition1,0,"Martha is installing hardwood flooring in her living room. She uses a heat gun -- a device that emits very hot air -- to help dry the glue that attaches the floorboards. While arranging her floorboards, she sets her heat gun down on her expensive dining room table, which causes the surface of the table to burn but not catch fire. Martha files a claim with her insurance company for the damage.","Martha has an insurance policy that covers accidental damage to her home and belongings from ""Hot Work,"" defined as <b>""any work that requires, uses or produces any sources of heat that could ignite flammable materials.""</b> ",yes,Hot Work,50,4,38543,Hot Work II,controversial,3,33,Yes,,2,1,Male,english,0,no,White,Chrome,Linux,1080,1920,3.08945,
1256,condition1,1,"One day, a hail storm hits Rick's house and causes damage to the plants on his balcony. Many plants lose leaves and some are completely covered in ice, causing them to die. Rick files a claim with his insurance company for the damage. ","Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as <b>""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""</b>",no,Hail Damage,50,5,38005,Hail Damage,unambiguous_uncovered,3,33,Yes,,2,1,Male,english,0,no,White,Chrome,Linux,1080,1920,3.08945,
2028,condition1,2,"James is about to head out for work when he realizes he needs to clean out his car since he'll be taking some colleagues to lunch. He removes his child's car seat and places it on the trunk of the car. He heads back into his house to grab something he forgot, and he returns to find that the car seat has been stolen. James files a claim with his insurance company for the loss. ","James' car insurance policy includes coverage for ""Vehicle Damage,"" defined as  <b>""damage to the policy holder's 1) car; or 2) car accessories, including children's car seats (while in or on the car)."" </b>",yes,Vehicle Damage,80,3,50203,Vehicle Damage V,unambiguous_uncovered,3,44,No,none,3,1,Female,English,0,,White,Chrome,Windows,768,1360,2.981316666666667,
2028,condition1,0,"Harper is moving to a new home on the other side of town. Because her old home has already sold and her new home is not yet ready for her to move in, she checks into a hotel and asks a professional moving company to store some of her belongings at the company warehouse. A couple days before she is set to move in, the warehouse floods, which ruins the items that the movers were storing for Harper. Harper files a claim with her insurance company for the damage to her belongings.","Harper's insurance covers damage from ""House Removal,"" which includes <b>""damage to belongings that occurs while being stored by professional removal contractors.""</b>",no,House Removal,50,4,19197,House Removal II,unambiguous_covered,3,44,No,none,3,1,Female,English,0,,White,Chrome,Windows,768,1360,2.981316666666667,
2028,condition1,2,"One day, a lightning storm passes through Cam's neighborhood and lightning hits his street's power line, causing a power surge. The power surge causes the space heater in Cam's attic to catch fire, and almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage. ","Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as <b>""damage caused by a storm.""</b>",yes,Storm Damage,75,5,36702,Storm Damage,controversial,3,44,No,none,3,1,Female,English,0,,White,Chrome,Windows,768,1360,2.981316666666667,
1023,condition1,3,"Penelope is a personal trainer, and on weekends she often goes camping. One day, she is injured in a car crash that occurs while she is driving to a campsite. The doctor informs her that after the accident, she will regain full functionality in her left knee if she commits to expensive physical therapy for three months. Penelope is unable to afford the recovery program, so she never regains use of her knee. She then files a claim with her insurance company for three months' worth of lost income.","Penelope's car insurance policy includes coverage for up to three months of lost income stemming from ""Personal Accident,"" defined as <b>""accidental injury while traveling in or getting into or out of your car, resulting in permanent and total loss of use of one or more limbs.""</b>",yes,Personal Accidents,65,3,112613,Personal Accident II,controversial,6,42,Yes,,3,2,Male,English,0,,White,Chrome,Windows,864,1536,3.79435,
1023,condition1,3,"One day, Steve is involved in a minor accident. His favorite guitar, which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage. ","Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as <b>""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car)."" </b> ",no,Vehicle Damage,70,4,25694,Vehicle Damage III,unambiguous_uncovered,6,42,Yes,,3,2,Male,English,0,,White,Chrome,Windows,864,1536,3.79435,
1023,condition1,3,"One day, Ken parks his car next to his home, and while he is out on a jog his neighbor's home catches fire. The fire spreads to Ken's car, which is subsequently destroyed in the blaze. Ken files a claim with his insurance company for the damage. ","Ken's car insurance policy includes coverage for ""Vehicle Fire,"" defined as <b>""loss or damage to the policy holder's car as a result of fire, lightning or explosion.""</b>",yes,Vehicle Fire,75,5,24573,Vehicle Fire III,unambiguous_covered,6,42,Yes,,3,2,Male,English,0,,White,Chrome,Windows,864,1536,3.79435,
1862,condition1,3,"Vivian lives alone in a single-family house in the suburbs. She decides to move abroad, but she keeps the deed to her house because she intends to move back one day. While abroad, her house suffers from an electrical short circuit that causes a severe fire, damaging nearly the entire home. Vivian files a claim with her insurance company for the damages. ","Vivian has home insurance for ""Loss and Accidental Damage,"" which only applies if the damage occurs <b>""while temporarily away from home anywhere in the world.""</b>",yes,Loss and Accidental Damage,90,3,88917,Loss and Accidental Damage,controversial,0,40,Yes,,3,2,Female,English,0,No,White,Chrome,Windows,768,1366,6.6832666666666665,
1862,condition1,4,"Justin, a skilled plumber, is repairing his leaky kitchen sink when he notices more extensive damage to a pipe that leads to the kitchen. In order to access and repair the damaged pipe, Justin has to tear out drywall and tear up floorboards. He files a claim with his insurance company for the damage. ","Justin has insurance that covers ""Trace and Access,"" defined as <b>""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables or pipes in your home.""</b>",yes,Trace and Access,70,4,125780,Trace and Access I,unambiguous_covered,0,40,Yes,,3,2,Female,English,0,No,White,Chrome,Windows,768,1366,6.6832666666666665,
